backend,policy,query_id,canonical_intent_id,language,recoverability,split,task_type,domain,action,reason_code,intent_exact,committed_wrong,retrieval_calls,source_calls,steps,unknown_score,gate_route,complexity_score,ambiguity_score,open_set_score,latency_ms,gate_ms,retrieval_ms,candidate_generation_ms,belief_update_ms,policy_ms,compute_proxy
bm25,fast_only,wdi_000005_d0_pt,wdi_000005,pt,CLEAR,sealed_test,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382239,0.690796,0.0,1.124100061133504,0.050999922677874565,0.13230007607489824,0.09119999594986439,0.0,0.0,1.1
bm25,fast_only,wdi_000006_d0_en,wdi_000006,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382073,0.690243,0.0,1.0864000068977475,0.06049999501556158,0.13529998250305653,0.09280000813305378,0.0,0.0,1.1
bm25,fast_only,wdi_000006_d2_en,wdi_000006,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.318673,0.72891,0.0,1.1277999728918076,0.05449994932860136,0.16220007091760635,0.11310004629194736,0.0,0.0,1.1
bm25,fast_only,wdi_000006_d3_en,wdi_000006,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,FAST,0.223748,0.412493,0.0,1.017899950966239,0.0467000063508749,0.08699996396899223,0.06640003994107246,0.0,0.0,1.1
bm25,fast_only,wdi_000006_d5_en,wdi_000006,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879,QUASAR,0.740675,0.80225,0.0,1.027400023303926,0.042800093069672585,0.10559998918324709,0.08239992894232273,0.0,0.0,1.1
bm25,fast_only,wdi_000006_d0_pt,wdi_000006,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382073,0.690243,0.0,1.1363000376150012,0.05049991887062788,0.13130006846040487,0.08880009409040213,0.0,0.0,1.1
bm25,fast_only,wdi_000007_d0_en,wdi_000007,en,CLEAR,validation,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.366922,0.723073,0.0,1.053099986165762,0.05510007031261921,0.14519994147121906,0.08899997919797897,0.0,0.0,1.1
bm25,fast_only,wdi_000007_d2_en,wdi_000007,en,SOURCE_RECOVERABLE,validation,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.22555,0.585168,0.0,1.0607000440359116,0.046900007873773575,0.1210999907925725,0.08570007048547268,0.0,0.0,1.1
bm25,fast_only,wdi_000007_d3_en,wdi_000007,en,USER_RESOLVABLE,validation,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,FAST,0.05,0.0,0.0,1.0086999973282218,0.047200010158121586,0.09320001117885113,0.08489994797855616,0.0,0.0,1.1
bm25,fast_only,wdi_000007_d5_en,wdi_000007,en,USER_RESOLVABLE,validation,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.630994,0.51998,0.0,1.4126000460237265,0.04379998426884413,0.09630003478378057,0.06310001481324434,0.0,0.0,1.1
bm25,fast_only,wdi_000007_d0_pt,wdi_000007,pt,CLEAR,validation,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.366922,0.723073,0.0,1.9880000036209822,0.19179994706064463,0.24720001965761185,0.17200002912431955,0.0,0.0,1.1
bm25,fast_only,wdi_000008_d0_en,wdi_000008,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382073,0.690243,0.0,1.7037000507116318,0.08690007962286472,0.22289995104074478,0.16900000628083944,0.0,0.0,1.1
bm25,fast_only,wdi_000008_d2_en,wdi_000008,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.318673,0.72891,0.0,1.6387999057769775,0.07539999205619097,0.18889992497861385,0.15159999020397663,0.0,0.0,1.1
bm25,fast_only,wdi_000008_d3_en,wdi_000008,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,FAST,0.223748,0.412493,0.0,1.4932999620214105,0.06560003384947777,0.14539994299411774,0.10079995263367891,0.0,0.0,1.1
bm25,fast_only,wdi_000008_d5_en,wdi_000008,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879,QUASAR,0.740675,0.80225,0.0,1.485500019043684,0.057200086303055286,0.13019994366914034,0.1156999496743083,0.0,0.0,1.1
bm25,fast_only,wdi_000008_d0_pt,wdi_000008,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382073,0.690243,0.0,1.6074000159278512,0.0727000879123807,0.20469992887228727,0.14429993461817503,0.0,0.0,1.1
bm25,fast_only,wdi_000009_d0_en,wdi_000009,en,CLEAR,sealed_test,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.368989,0.729964,0.0,1.6132000600919127,0.07559999357908964,0.21790002938359976,0.14050002209842205,0.0,0.0,1.1
bm25,fast_only,wdi_000009_d2_en,wdi_000009,en,SOURCE_RECOVERABLE,sealed_test,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.310179,0.78393,0.0,1.5968999359756708,0.07240008562803268,0.18660002388060093,0.14599994756281376,0.0,0.0,1.1
bm25,fast_only,wdi_000009_d3_en,wdi_000009,en,USER_RESOLVABLE,sealed_test,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521,QUASAR,0.259817,0.616055,0.0,1.5463000163435936,0.06809993647038937,0.18360000103712082,0.1436000457033515,0.0,0.0,1.1
bm25,fast_only,wdi_000009_d5_en,wdi_000009,en,USER_RESOLVABLE,sealed_test,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.05479452054794521,QUASAR,0.732271,0.774237,0.0,1.679199980571866,0.06220000796020031,0.156699912622571,0.14050002209842205,0.0,0.0,1.1
bm25,fast_only,wdi_000009_d0_pt,wdi_000009,pt,CLEAR,sealed_test,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.368989,0.729964,0.0,1.5890999929979444,0.07679988630115986,0.21430000197142363,0.14450005255639553,0.0,0.0,1.1
bm25,fast_only,wdi_000010_d0_en,wdi_000010,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382239,0.690796,0.0,1.6309000784531236,0.07230008486658335,0.1976999919861555,0.14109991025179625,0.0,0.0,1.1
bm25,fast_only,wdi_000010_d2_en,wdi_000010,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.322656,0.742188,0.0,1.7643999308347702,0.0771000050008297,0.36470009945333004,0.14049990568310022,0.0,0.0,1.1
bm25,fast_only,wdi_000010_d3_en,wdi_000010,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,FAST,0.1,0.0,0.0,1.5562999760732055,0.0619000056758523,0.12360000982880592,0.1335999695584178,0.0,0.0,1.1
bm25,fast_only,wdi_000010_d5_en,wdi_000010,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.73811,0.793701,0.0,1.42990006133914,0.05659996531903744,0.12720003724098206,0.09620003402233124,0.0,0.0,1.1
bm25,fast_only,wdi_000010_d0_pt,wdi_000010,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382239,0.690796,0.0,1.5976999420672655,0.07109995931386948,0.20030001178383827,0.14130002819001675,0.0,0.0,1.1
bm25,fast_only,wdi_000011_d0_en,wdi_000011,en,CLEAR,calibration,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382239,0.690796,0.0,1.6017000889405608,0.07039995398372412,0.2058000536635518,0.139000010676682,0.0,0.0,1.1
bm25,fast_only,wdi_000011_d2_en,wdi_000011,en,SOURCE_RECOVERABLE,calibration,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.322656,0.742188,0.0,1.5438999980688095,0.06370001938194036,0.1689000055193901,0.13800000306218863,0.0,0.0,1.1
bm25,fast_only,wdi_000011_d3_en,wdi_000011,en,USER_RESOLVABLE,calibration,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,FAST,0.1,0.0,0.0,1.5353999333456159,0.05779997445642948,0.11859997175633907,0.12999994214624166,0.0,0.0,1.1
bm25,fast_only,wdi_000011_d5_en,wdi_000011,en,USER_RESOLVABLE,calibration,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.73811,0.793701,0.0,1.0813999688252807,0.05509995389729738,0.11570006608963013,0.08190004155039787,0.0,0.0,1.1
bm25,fast_only,wdi_000011_d0_pt,wdi_000011,pt,CLEAR,calibration,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382239,0.690796,0.0,1.2320999521762133,0.0591999851167202,0.1482999650761485,0.10299996938556433,0.0,0.0,1.1
bm25,fast_only,wdi_000012_d0_en,wdi_000012,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.38459,0.698632,0.0,1.1328000109642744,0.05749997217208147,0.14270003885030746,0.10619999375194311,0.0,0.0,1.1
bm25,fast_only,wdi_000012_d2_en,wdi_000012,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.318768,0.729228,0.0,1.0740000288933516,0.05170004442334175,0.12260000221431255,0.0950999092310667,0.0,0.0,1.1
bm25,fast_only,wdi_000012_d3_en,wdi_000012,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.266201,0.554004,0.0,0.9861000580713153,0.04610000178217888,0.08649996016174555,0.06530003156512976,0.0,0.0,1.1
bm25,fast_only,wdi_000012_d5_en,wdi_000012,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879,QUASAR,0.747408,0.824693,0.0,1.0589000303298235,0.040100072510540485,0.13239996042102575,0.0727999722585082,0.0,0.0,1.1
bm25,fast_only,wdi_000012_d0_pt,wdi_000012,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.38459,0.698632,0.0,1.052499981597066,0.05450006574392319,0.12969993986189365,0.09220000356435776,0.0,0.0,1.1
bm25,fast_only,wdi_000013_d0_en,wdi_000013,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382252,0.690839,0.0,1.1733999708667397,0.05140004213899374,0.1428999239578843,0.09089999366551638,0.0,0.0,1.1
bm25,fast_only,wdi_000013_d2_en,wdi_000013,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.323332,0.74444,0.0,1.0673999786376953,0.05070003680884838,0.1137999352067709,0.09059999138116837,0.0,0.0,1.1
bm25,fast_only,wdi_000013_d3_en,wdi_000013,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,FAST,0.1,0.0,0.0,1.003999961540103,0.04499999340623617,0.08329993579536676,0.08410005830228329,0.0,0.0,1.1
bm25,fast_only,wdi_000013_d5_en,wdi_000013,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.73725,0.790832,0.0,2.2740999702364206,0.040199956856667995,0.08070003241300583,1.150700030848384,0.0,0.0,1.1
bm25,fast_only,wdi_000013_d0_pt,wdi_000013,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382252,0.690839,0.0,1.6974000027403235,0.08859997615218163,0.23220002185553312,0.16600009985268116,0.0,0.0,1.1
bm25,fast_only,wdi_000014_d0_en,wdi_000014,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382325,0.691083,0.0,1.4245000202208757,0.08859997615218163,0.24880003184080124,0.13800000306218863,0.0,0.0,1.1
bm25,fast_only,wdi_000014_d2_en,wdi_000014,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.327697,0.758991,0.0,1.1752999853342772,0.07239996921271086,0.13129995204508305,0.10629999451339245,0.0,0.0,1.1
bm25,fast_only,wdi_000014_d3_en,wdi_000014,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,FAST,0.1,0.0,0.0,1.057000015862286,0.04880002234131098,0.09159999899566174,0.09280000813305378,0.0,0.0,1.1
bm25,fast_only,wdi_000014_d5_en,wdi_000014,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.731657,0.77219,0.0,1.0070999851450324,0.04439998883754015,0.08819997310638428,0.06860005669295788,0.0,0.0,1.1
bm25,fast_only,wdi_000014_d0_pt,wdi_000014,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382325,0.691083,0.0,2.318499959073961,0.056699966080486774,0.14889996964484453,0.09380001574754715,0.0,0.0,1.1
bm25,fast_only,wdi_000015_d0_en,wdi_000015,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382252,0.690839,0.0,1.6033999854698777,0.09590003173798323,0.3116999287158251,0.16279995907098055,0.0,0.0,1.1
bm25,fast_only,wdi_000015_d2_en,wdi_000015,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.323332,0.74444,0.0,1.200399943627417,0.0638000201433897,0.1270999200642109,0.10529998689889908,0.0,0.0,1.1
bm25,fast_only,wdi_000015_d3_en,wdi_000015,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,FAST,0.1,0.0,0.0,1.5469000209122896,0.07950002327561378,0.13160007074475288,0.15740003436803818,0.0,0.0,1.1
bm25,fast_only,wdi_000015_d5_en,wdi_000015,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151,QUASAR,0.73725,0.790832,0.0,1.5213999431580305,0.06369990296661854,0.15239999629557133,0.10930001735687256,0.0,0.0,1.1
bm25,fast_only,wdi_000015_d0_pt,wdi_000015,pt,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.382252,0.690839,0.0,1.7921000253409147,0.08600007276982069,0.22529996931552887,0.16069994308054447,0.0,0.0,1.1
bm25,fast_only,wdi_000016_d0_en,wdi_000016,en,CLEAR,development,NUMERIC_LOOKUP,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.38261,0.692033,0.0,1.6896999441087246,0.08500006515532732,0.23359991610050201,0.15660002827644348,0.0,0.0,1.1
bm25,fast_only,wdi_000016_d2_en,wdi_000016,en,SOURCE_RECOVERABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.05479452054794521,QUASAR,0.318692,0.728974,0.0,1.5980000607669353,0.06790005136281252,0.18209998961538076,0.14539994299411774,0.0,0.0,1.1
bm25,fast_only,wdi_000016_d3_en,wdi_000016,en,USER_RESOLVABLE,development,INTENT_IDENTIFICATION,wdi,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328,QUASAR,0.311007,0.703355,0.0,1.5255000907927752,0.07379997987300158,0.13150006998330355,0.13920001219958067,0.0,0.0,1.1
